1628579700000,45379.15000000,45473.07000000,45337.34000000,45440.57000000,350.96615100,1628580599999,15934500.79742203,11791,173.82749400,7890769.29340378,0
1628580600000,45440.57000000,45666.66000000,45355.02000000,45571.85000000,476.69183300,1628581499999,21703714.25164520,14655,257.41165000,11721404.21426032,0
1628581500000,45571.85000000,46023.92000000,45509.36000000,45948.00000000,690.23712400,1628582399999,31601022.59820785,21782,403.56645400,18480742.46772143,0
1628582400000,45948.00000000,45953.38000000,45755.00000000,45806.18000000,467.33669800,1628583299999,21433229.00338960,31700,206.46016600,9468335.03700630,0
1628583300000,45806.18000000,46063.11000000,45700.00000000,46000.00000000,602.54417900,1628584199999,27672086.83590942,35517,329.15581200,15115258.61726470,0
1628584200000,46000.01000000,46063.10000000,45882.14000000,46020.49000000,374.15278700,1628585099999,17194809.65616844,29780,198.81768600,9137557.31904892,0
1628585100000,46020.48000000,46167.43000000,45926.43000000,46134.83000000,597.46515900,1628585999999,27508441.25262213,35482,305.92412600,14088598.61102252,0
1628586000000,46134.83000000,46171.42000000,46010.00000000,46053.81000000,604.75679100,1628586899999,27857248.31835660,21591,329.53675100,15179018.25931182,0
1628586900000,46053.81000000,46089.95000000,45813.61000000,45862.90000000,465.58824900,1628587799999,21371710.16598783,22067,201.66782600,9254669.13722537,0
1628587800000,45861.22000000,45973.91000000,45818.09000000,45902.12000000,289.16886900,1628588699999,13276036.51111478,17034,144.68205000,6642312.33892190,0
1628588700000,45902.11000000,46070.65000000,45838.83000000,45970.47000000,289.97620900,1628589599999,13334330.94217656,17703,146.76424600,6750012.36729016,0
1628589600000,45970.47000000,46030.00000000,45830.02000000,45900.04000000,424.65682100,1628590499999,19503850.16050776,12500,202.03098500,9280997.92273238,0
1628590500000,45900.03000000,45904.78000000,45700.00000000,45746.95000000,639.13631800,1628591399999,29280365.75697867,17292,245.26455200,11231235.28482324,0
1628591400000,45746.95000000,45750.46000000,45310.00000000,45456.12000000,1339.90334900,1628592299999,60969968.02726314,30024,586.04799200,26667536.50118679,0
1628592300000,45453.12000000,45509.58000000,45276.55000000,45346.37000000,1005.30577600,1628593199999,45633774.91765374,25824,516.41858900,23442622.94401200,0
1628593200000,45346.37000000,45511.81000000,45245.22000000,45484.76000000,873.76183400,1628594099999,39651834.05688019,21858,429.11934600,19475729.42196477,0
1628594100000,45487.19000000,45595.84000000,45436.58000000,45589.39000000,655.04845500,1628594999999,29821544.29348833,18509,353.95625500,16114735.02231878,0
1628595000000,45589.39000000,45593.45000000,45290.00000000,45297.52000000,723.54697200,1628595899999,32851639.12976233,17523,319.30260800,14495724.37718125,0
1628595900000,45295.77000000,45458.88000000,45192.79000000,45345.05000000,572.48414500,1628596799999,25948781.57247663,17156,265.44402200,12033698.08656105,0
1628596800000,45345.05000000,45514.53000000,45188.22000000,45498.86000000,587.80580500,1628597699999,26652975.60077188,27286,287.51366700,13039325.13427588,0
1628597700000,45498.86000000,45800.00000000,45450.00000000,45776.55000000,708.33974200,1628598599999,32333394.18008620,32299,403.66663100,18426655.33024190,0
1628598600000,45776.55000000,45848.47000000,45640.00000000,45740.98000000,654.76273600,1628599499999,29936329.58569022,28379,341.42417700,15610913.24131157,0
1628599500000,45740.99000000,45946.00000000,45710.00000000,45914.35000000,621.54983600,1628600399999,28474798.03151372,30269,337.55052700,15465746.84354752,0
1628600400000,45914.35000000,45999.00000000,45770.00000000,45887.37000000,706.57877500,1628601299999,32418626.81677075,21948,336.40015500,15436204.57157499,0
1628601300000,45887.36000000,45959.98000000,45800.00000000,45893.09000000,551.59577400,1628602199999,25301453.40883859,18420,261.01456000,11973748.23124177,0
1628602200000,45893.09000000,46097.99000000,45428.00000000,45498.46000000,1999.02401300,1628603099999,91611567.56848397,42508,1004.92519400,46092002.40117687,0
1628603100000,45498.45000000,45850.00000000,45333.33000000,45529.57000000,1413.71402000,1628603999999,64284855.29342753,32415,745.38600600,33905180.71222140,0
1628604000000,45529.57000000,45650.00000000,45346.08000000,45649.99000000,584.89212700,1628604899999,26582780.26883875,24632,290.42508200,13201263.39066611,0
1628604900000,45649.99000000,45666.66000000,45450.99000000,45478.64000000,436.37587000,1628605799999,19860260.24018647,21383,186.72876900,8498575.53260874,0
1628605800000,45478.63000000,45555.55000000,45250.00000000,45286.04000000,607.06062500,1628606699999,27551712.73257515,24671,220.25027700,9998506.15128831,0
1628606700000,45286.04000000,45400.00000000,45195.77000000,45355.07000000,632.33528700,1628607599999,28640024.69952100,24215,287.14711700,13007901.94193722,0
1628607600000,45355.07000000,45495.70000000,45216.00000000,45397.60000000,562.17295300,1628608499999,25500835.85738338,36184,260.57758200,11820517.48875350,0
1628608500000,45390.03000000,45424.99000000,45044.44000000,45081.97000000,716.73957800,1628609399999,32408852.34060911,39455,289.09687100,13077922.73636603,0
1628609400000,45081.96000000,45288.66000000,44856.00000000,45275.01000000,1374.72128800,1628610299999,61936422.31949190,53248,599.24170800,27010226.26910861,0
1628610300000,45275.02000000,45423.48000000,45084.70000000,45165.73000000,679.03860300,1628611199999,30725685.07210367,36703,307.56423400,13921231.69677134,0
1628611200000,45161.75000000,45267.59000000,45037.07000000,45050.56000000,745.38686200,1628612099999,33646217.07599995,30549,397.47332300,17943139.07209170,0
1628612100000,45045.84000000,45160.34000000,44779.88000000,44811.91000000,1062.61909200,1628612999999,47775238.16731130,42016,463.85590100,20863886.26361069,0
1628613000000,44816.68000000,44887.00000000,44589.46000000,44819.28000000,1406.03055900,1628613899999,62893559.58631837,46640,689.85985700,30859402.67543191,0
